Aeg,Temperatuur,Niiskus,&Otilde;hur&otilde;hk,Tuulekiirus,Tuulesuund,Sademed,Kiirgusvoog
2021-12-0817:20:00,-11.9551091703,89.032860262,1022.5,1.89236702221041,153.560076442213,0,0.787500490575
2021-12-0817:25:00,-12.1449126638,89.4692358079,1022.54396667,1.89946561904224,157.329693311009,0,0.933820910458
2021-12-0817:30:00,-12.1758424508,89.9447045952,1022.53783333,2.21145980766162,161.367394374721,0,0.636869115298
2021-12-0817:35:00,-12.2905240175,90.2907423581,1022.51830565,2.29932792212686,162.55258517593,0,0.830327976593
2021-12-0817:40:00,-12.2631004367,90.4702183406,1022.45693333,2.54558205726662,163.126022347067,0,1.4195950704
2021-12-0817:45:00,-12.1515720524,90.3073580786,1022.4399,2.22735132918251,162.831298048662,0,2.4861738153
2021-12-0817:50:00,-12.0363676149,89.7218380744,1022.4537,2.09736392507264,159.839860996988,0,2.63811167515
2021-12-0817:55:00,-11.8308078603,89.0930349345,1022.41506667,1.7079935156731,159.066098084131,0,2.07895117806
2021-12-0818:00:00,-11.927571116,88.412428884,1022.40726667,2.04366827075564,166.166894937477,0,2.45081195517
2021-12-0818:05:00,-11.9788646288,88.7895196507,1022.4309,2.00277314863539,165.798031915802,0,3.09366582983
2021-12-0818:10:00,-11.8756673961,88.9038512035,1022.38726667,1.81407590319015,161.185464302335,0,2.606800562
2021-12-0818:15:00,-11.856768559,88.4815938865,1022.367,1.8732614912484,173.223610862604,0,2.50540403423
2021-12-0818:20:00,-11.7681619256,88.2660175055,1022.44233333,1.86295598092108,173.143606257103,0,2.6098057949
2021-12-0818:25:00,-11.64930131,87.9743668122,1022.48063333,2.07652820364187,179.954397020726,0,2.53945584354
2021-12-0818:30:00,-11.5177899344,86.7218161926,1022.5549,1.32484155026686,166.004747034717,0,2.17845146266
2021-12-0818:35:00,-11.7237554585,86.8786899563,1022.5912,1.95738656572278,173.054910948457,0,2.34182072622
2021-12-0818:40:00,-11.6489277899,87.4545733042,1022.62663333,1.85370205463583,171.351615519193,0,2.22167535137
2021-12-0818:45:00,-11.6852838428,87.2835152838,1022.6839,1.71036190635036,168.316465869756,0,2.77891808284
2021-12-0818:50:00,-11.6587089716,87.056761488,1022.74933333,1.27751849433628,148.916475293737,0,2.95619812701
2021-12-0818:55:00,-11.621441048,86.6332532751,1022.78213333,1.35468247958699,152.204923321283,0,2.79276409173
2021-12-0819:00:00,-11.7243763676,86.5485557987,1022.78252492,1.44822629034214,153.768395494481,0,2.74173463139
2021-12-0819:05:00,-11.6887991266,86.7994541485,1022.7857,1.78218155482351,169.149157401764,0,2.81269788853
2021-12-0819:10:00,-11.740349345,86.9347379913,1022.79773333,1.52160673422089,169.618445425613,0,2.8848491009
2021-12-0819:15:00,-11.6576586433,86.8871772429,1022.7636,1.84965842683017,166.8845025171,0,2.91565400913
2021-12-0819:20:00,-11.703930131,86.8777292576,1022.75453333,1.64791796382779,171.570849411201,0,2.66044262743
2021-12-0819:25:00,-11.6449015317,86.9036323851,1022.76903333,2.26837143628208,178.02826303063,0,2.59245679151
2021-12-0819:30:00,-11.5683588621,86.7117286652,1022.75806667,2.24068458964616,174.009821283292,0,2.44243960464
2021-12-0819:35:00,-11.4881441048,86.4279694323,1022.76343333,1.72833828512644,163.644471507028,0,2.957142818
2021-12-0819:40:00,-11.4555458515,86.0771834061,1022.75686667,2.01701579910165,166.133951487907,0,2.7963252235
2021-12-0819:45:00,-11.5787964989,86.0485995624,1022.78036667,2.16527189076734,177.240254929121,0,1.68975742911
2021-12-0819:50:00,-11.5262008734,86.4137554585,1022.8219,1.9463517641453,169.371144434065,0,1.48370920952
2021-12-0819:55:00,-11.5579694323,86.0483624454,1022.83513333,2.31386046111091,173.375642564872,0,1.98395255152
2021-12-0820:00:00,-11.4841356674,86.2680743982,1022.84273333,1.25401084274749,163.789657014614,0,1.94657807657
2021-12-0820:05:00,-11.3854148472,85.5202401747,1022.89426667,1.76534582374619,165.141712356709,0,2.13090643517
2021-12-0820:10:00,-11.4897811816,85.7196498906,1022.9511,1.92704937536836,161.742858686139,0,2.28571553227
2021-12-0820:15:00,-11.4951641138,85.8345514223,1022.97176667,1.81925130319459,162.336610232938,0,2.31118836683
2021-12-0820:20:00,-11.3249234136,85.4609190372,1023.00456667,1.50496240015561,163.291966301937,0,2.31961155265
2021-12-0820:25:00,-11.3674672489,85.1275764192,1022.97451827,1.69880011709529,163.500365280557,0,2.2296630223
2021-12-0820:30:00,-11.4027789934,85.2867396061,1022.9935,1.65583702497887,175.432474091449,0,1.34557651389
2021-12-0820:35:00,-11.3153275109,85.4433187773,1023.0083,1.60351023215135,162.390402160429,0,1.52285999328
2021-12-0820:40:00,-11.206419214,85.0059606987,1023.0045,1.54291633331013,164.745210279888,0,1.7362971765
2021-12-0820:45:00,-11.1889277899,84.3347483589,1023.00396667,0.775365340100222,132.724835066929,0,1.60004899521
2021-12-0820:50:00,-11.1448253275,84.7755895197,1022.98883333,0.77470193163054,144.256885282267,0,1.97923403512
2021-12-0820:55:00,-11.2364332604,84.2515536105,1023.00173333,0.950681352172508,165.397981371845,0,1.68533656997
2021-12-0821:00:00,-11.1632969432,84.7566593886,1023.01346667,0.931370666231,162.622500786249,0,1.90620970506
2021-12-0821:05:00,-11.1385339168,84.1847702407,1023.04353333,0.682163955588353,137.354814617716,0,1.97676544146
2021-12-0821:10:00,-11.2600873362,84.2679694323,1023.09816667,1.47190538204437,164.356811654886,0,2.61232266079
2021-12-0821:15:00,-11.358245614,84.7317105263,1023.18863333,1.50923415182048,158.689538947991,0,2.29708323778
2021-12-0821:20:00,-11.6176637555,85.0288427948,1023.30406667,2.09656796220368,169.527167158902,0,2.46180473647
2021-12-0821:25:00,-11.7758078603,85.9666157205,1023.329,2.26140281299813,167.685839307161,0,2.4539431753
2021-12-0821:30:00,-11.8240700219,86.3089496718,1023.3769,2.30607181643795,169.691727547628,0,2.74717994988
2021-12-0821:35:00,-11.7964628821,86.3234279476,1023.44643333,1.64360890729483,174.415637785137,0,1.94707698193
2021-12-0821:40:00,-11.6889277899,86.1205908096,1023.46643333,1.51174608014592,179.317396400231,0,2.43588296181
2021-12-0821:45:00,-11.7361135371,85.8644759825,1023.51473333,1.65603637893137,173.820380904936,0,1.82759984613
2021-12-0821:50:00,-11.7550873362,85.9196943231,1023.57245847,1.61199695692479,167.616866227678,0,1.79364597004
2021-12-0821:55:00,-11.7182713348,85.9373960613,1023.62423333,1.09519758840322,177.077419216561,0,2.23492450593
2021-12-0822:00:00,-11.6951746725,86.0107860262,1023.665,1.43508224256829,165.759268530668,0,2.89980508547
2021-12-0822:05:00,-11.7274398249,85.9218380744,1023.7201,1.02750859218594,159.503449277408,0,3.03454927618
2021-12-0822:10:00,-11.7131659389,85.9092139738,1023.76026667,1.613966919313,170.170830983456,0,1.98720333203
2021-12-0822:15:00,-11.662428884,86.0894748359,1023.731,1.41660989361731,158.633144207318,0,1.72888502972
2021-12-0822:20:00,-11.540547046,85.0193654267,1023.75003333,1.94067942020672,162.792773908826,0,1.83475115022
2021-12-0822:25:00,-11.7208078603,85.4886244541,1023.77033333,2.21738892249671,172.097861231405,0,1.97721706981
2021-12-0822:30:00,-11.6063755459,85.6902401747,1023.81653333,1.53646626068395,168.189320762913,0,2.82416472042
2021-12-0822:35:00,-11.6448034934,85.3599781659,1023.80956667,1.68271889335611,167.327114442642,0,1.52653675443
2021-12-0822:40:00,-11.8101969365,85.749190372,1023.7866,2.40129337914612,170.475321490814,0,1.14084308682
2021-12-0822:45:00,-11.5852620087,86.1909170306,1023.75323333,1.97718398705645,167.609921260835,0,1.54302440176
2021-12-0822:50:00,-11.37,84.7682713348,1023.7678,1.32202364781407,153.62178310729,0,2.51505177302
2021-12-0822:55:00,-11.298512035,84.5054923414,1023.73243333,1.71625437296198,162.632150966636,0,3.06602863573
2021-12-0823:00:00,-10.6964332604,82.375536105,1023.7115,1.29098711673931,174.20640980117,0,3.05217553808
2021-12-0823:05:00,-11.2052620087,82.9611572052,1023.74636667,0.628693396413141,163.876103905675,0,3.49298013063
2021-12-0823:10:00,-11.4765938865,83.5055676856,1023.7997,1.61714176355196,174.740774336171,0,3.66442251947
2021-12-0823:15:00,-11.5601750547,85.0071772429,1023.78856667,1.75700323618616,172.063806963386,0,3.29549695728
2021-12-0823:20:00,-11.604628821,84.8686244541,1023.80342193,0.655670969410322,108.59027181801,0,3.7190721043
2021-12-0823:25:00,-11.3847483589,85.4350109409,1023.7455,1.84596487582186,173.738499053301,0,3.09283056632
2021-12-0823:30:00,-11.1936462882,83.7261790393,1023.737,2.1332853918343,166.804447627856,0,3.28540340235
2021-12-0823:35:00,-11.6597161572,84.4403275109,1023.73913333,2.40074442669357,166.646764997927,0,3.2502083733
2021-12-0823:40:00,-11.7019912473,85.4708533917,1023.73616667,1.64585884204096,171.524860473722,0,3.26698461858
2021-12-0823:45:00,-11.8219213974,85.5068995633,1023.74763333,1.45817155132871,171.912992578984,0,3.27142739352
2021-12-0823:50:00,-11.8032751092,85.8475545852,1023.78646667,0.840846886372465,185.160282857647,0,3.48887427332
2021-12-0823:55:00,-11.6438864629,85.1086681223,1023.7688,0.712578129194396,183.377777951501,0,3.62406397413
2021-12-0900:00:00,-11.6204803493,85.0587336245,1023.74963333,1.60647049289424,183.018841047856,0,3.23686965344
2021-12-0900:05:00,-11.1223413567,83.9662800875,1023.74233333,1.66251737477483,176.713083851005,0,3.55625393693
2021-12-0900:10:00,-11.1490809628,82.8267833698,1023.7311,1.84336315162239,178.662229208928,0,3.5519478377
2021-12-0900:15:00,-11.0526914661,81.4150547046,1023.74566667,0.593060239005889,118.735260121756,0,3.49844673811
2021-12-0900:20:00,-11.6211135371,82.9374454148,1023.81436667,0.836825297852406,158.849592620204,0,3.87910118533
2021-12-0900:25:00,-11.6027729258,83.9018558952,1023.8428,0.749909339711677,161.773502947462,0,3.76092544925
2021-12-0900:30:00,-11.7134716157,84.3538209607,1023.89593333,0.965691365880366,191.416211075196,0,3.76535806871
2021-12-0900:35:00,-11.7480743982,85.0008315098,1023.93376667,1.77040694414204,183.133959980018,0,3.89318083684
2021-12-0900:40:00,-11.6243449782,85.0167248908,1023.94043189,1.63215069261849,178.013281500641,0,3.89694206409
2021-12-0900:45:00,-11.5645414847,84.7560262009,1023.92773333,2.22513643799472,172.342265245208,0,4.00642978825
2021-12-0900:50:00,-11.603930131,84.7776200873,1023.9241,2.49389216030329,173.324232227115,0,3.90104764662
2021-12-0900:55:00,-11.9050765864,84.8907221007,1023.9261,2.52554014533415,169.538486336033,0,3.95739442139
2021-12-0901:00:00,-12.0110262009,85.7050436681,1023.9031,2.51395112600357,173.284461647462,0,3.92465159204
2021-12-0901:05:00,-11.8176586433,85.7679212254,1023.92106667,1.8459339458847,178.097741274031,0,3.98371596816
2021-12-0901:10:00,-11.7477461707,84.9538074398,1023.99706667,1.49461467909115,161.070227093619,0,4.20873025385
2021-12-0901:15:00,-11.8753159041,84.9776252723,1023.9952,1.04588028333953,158.031932687276,0,4.29860786357
2021-12-0901:20:00,-11.7803056769,85.3479257642,1024.03403333,1.30459369871253,180.836396838089,0,4.47204975099
2021-12-0901:25:00,-11.7702183406,84.7239737991,1024.1486,1.67570728243478,198.19875278404,0,4.0999840713
2021-12-0901:30:00,-11.5875764192,84.597860262,1024.15046667,0.678238793149174,159.97929030606,0,4.400868315
2021-12-0901:35:00,-11.7451965066,84.0892139738,1024.14503333,0.731633031487671,160.514994787804,0,4.7276995001
2021-12-0901:40:00,-11.8028384279,85.0377510917,1024.142,0.767757860603941,115.073342651997,0,4.7833768553
2021-12-0901:45:00,-11.9049344978,85.3009388646,1024.16563333,1.04636590738451,143.927176100993,0,4.76032938251
2021-12-0901:50:00,-11.7497598253,84.954279476,1024.1608,2.42022913844319,191.35570269591,0,4.35139573476
2021-12-0901:55:00,-11.248930131,82.3220742358,1024.18693333,2.11948416721368,193.73131299897,0,4.31167725367
2021-12-0902:00:00,-11.2900875274,81.2866520788,1024.20826667,0.948795430966164,197.938724806344,0,5.08387614267
2021-12-0902:05:00,-11.2642231947,82.1250984683,1024.16173333,0.681756313202728,244.565066096048,0,5.00651583091
2021-12-0902:10:00,-11.1609388646,81.1198689956,1024.20983389,0.62381291499889,218.08302458916,0,4.97629458058
2021-12-0902:15:00,-11.1306345733,81.5881400438,1024.1464,0.662285564143008,235.029537174531,0,4.66397267249
2021-12-0902:20:00,-10.8291247265,80.7662800875,1024.1786,1.61221609699282,233.99283261051,0,5.06985229221
2021-12-0902:25:00,-10.4566373626,78.1636703297,1024.11626667,1.48076394923535,218.866842140874,0,4.62534261613
2021-12-0902:30:00,-10.5808351648,78.4811208791,1024.0942,0.393398584964636,200.916277960252,0,4.41370660087
2021-12-0902:35:00,-10.9172807018,80.2069078947,1024.0511,0.194092018912565,213.629344679635,0,4.88231976434
2021-12-0902:40:00,-10.9398905908,81.563654267,1024.0715,0.217916367778107,221.856150833184,0,4.93546466114
2021-12-0902:45:00,-10.6625601751,80.7843982495,1024.0752,0.641534832462653,175.453956956259,0,4.74378481569
2021-12-0902:50:00,-10.7939340659,79.430967033,1024.04916667,0.98119313236333,198.614331175234,0,4.46740029687
2021-12-0902:55:00,-10.8759120879,80.008021978,1024.02193333,0.407010919587088,203.626554172357,0,4.19264619121
2021-12-0903:00:00,-11.0872210066,81.139190372,1023.9867,0.202877434408118,219.810106162847,0,4.74129996401
2021-12-0903:05:00,-11.2393886463,82.1868122271,1023.9863,0.243323666044813,245.740415807336,0,4.82728163303
2021-12-0903:10:00,-11.1356113537,82.4304585153,1024.01753333,0.0954561369030827,168.829897709837,0,4.41172956026
2021-12-0903:15:00,-11.0659956236,81.9182932166,1023.94516667,0.610913113681279,263.703439735505,0,4.8715350376
2021-12-0903:20:00,-11.0933624454,81.5309825328,1023.9268,0.360866462790157,191.523853387455,0,4.78813082276
2021-12-0903:25:00,-11.1596717724,81.7703719912,1023.9109,0.302686141882225,109.204158699517,0,4.62008258959
2021-12-0903:30:00,-11.5387336245,82.8639737991,1023.8642,0.802410382024407,104.701131240234,0,4.55153258819
2021-12-0903:35:00,-11.1438293217,82.4905908096,1023.85568106,0.854237638392984,124.352642769446,0,4.32702254383
2021-12-0903:40:00,-11.2771991247,81.3243982495,1023.85003333,0.940948206739377,121.377901677446,0,4.28053587237
2021-12-0903:45:00,-11.5693886463,82.5855895197,1023.82443333,1.07737351100824,127.4041969722,0,4.36101402459
2021-12-0903:50:00,-11.8303275109,82.8785152838,1023.8439,1.43027532237333,130.236612936203,0,4.35297053001
2021-12-0903:55:00,-12.1020742358,83.8995414847,1023.87153333,1.15871544632647,135.646862228459,0,4.42423263777
2021-12-0904:00:00,-12.2820087336,84.4088427948,1023.85856667,1.17856503885897,119.960157415344,0,4.1564390653
2021-12-0904:05:00,-12.5417248908,84.8104148472,1023.87066667,1.4942423758473,116.219228603462,0,4.23753183043
2021-12-0904:10:00,-12.770087146,85.4605010893,1023.87726667,2.01553575452726,130.120286575074,0,4.59418867893
2021-12-0904:15:00,-13.0084279476,85.7299344978,1023.8366,2.21536247863326,132.067023204421,0,4.74930421401
2021-12-0904:20:00,-13.2872489083,86.1462445415,1023.845,2.28541907474805,129.166519714747,0,4.43383151079
2021-12-0904:25:00,-13.4277510917,86.6188864629,1023.87363333,2.42930268940207,138.016790369992,0,4.43960464146
2021-12-0904:30:00,-13.4268845316,86.938671024,1023.91143333,2.24897189549716,129.131560735542,0,4.69142704921
2021-12-0904:35:00,-13.2815938865,86.6739082969,1023.994,2.23592074492131,126.046747161579,0,4.96214586268
2021-12-0904:40:00,-13.3294978166,86.0803930131,1024.02523333,2.39552682868392,123.83633877932,0,4.95967130427
2021-12-0904:45:00,-13.3719389978,86.0113071895,1024.0207,1.65843511984524,105.885562460912,0,4.82868815285
2021-12-0904:50:00,-13.4357860262,85.9807860262,1024.12466667,1.37013352152466,112.492347782055,0,5.06705631118
2021-12-0904:55:00,-13.4513071895,85.8812636166,1024.21246667,1.68874002688477,105.06400445005,0,5.09967016827
2021-12-0905:00:00,-13.406069869,85.9148253275,1024.24767442,1.63022825346722,115.723861621483,0,5.08576406043
2021-12-0905:05:00,-13.3251198257,85.6520697168,1024.32843333,2.09913850599674,120.982114304668,0,4.97911294562
2021-12-0905:10:00,-13.3872052402,85.8549126638,1024.36066667,2.09487463112686,123.820477640313,0,5.08652760715
2021-12-0905:15:00,-13.437167756,85.7882135076,1024.33176667,2.09126512329326,119.771189509534,0,4.99944237699
2021-12-0905:20:00,-13.6033842795,85.5690611354,1024.34283333,2.80178175227142,119.346883055036,0,5.06693445297
2021-12-0905:25:00,-13.7711328976,85.8502832244,1024.3651,2.82188199199331,123.188261374257,0,5.01461597595
2021-12-0905:30:00,-13.80069869,86.1815502183,1024.37996667,2.62379235142623,122.511541552454,0,4.96654656386
2021-12-0905:35:00,-13.9272270742,86.0854803493,1024.35106667,3.05065645308059,124.955272413686,0,4.9902061913
2021-12-0905:40:00,-13.9706113537,86.4201091703,1024.35203333,2.8924669138245,117.876546282446,0,4.94751631123
2021-12-0905:45:00,-14.0812418301,86.2784749455,1024.35936667,2.48402535886255,114.277973017432,0,4.56573311424
2021-12-0905:50:00,-14.1924672489,86.1941921397,1024.39386667,2.2740015599037,102.041436156929,0,4.59237693042
2021-12-0905:55:00,-14.1321568627,86.55583878,1024.43083333,1.94090951882816,112.35297229796,0,5.11469702714
2021-12-0906:00:00,-14.110349345,86.4860917031,1024.43593333,2.24364506359381,106.993457731452,0,4.35049584042
2021-12-0906:05:00,-14.1005446623,86.7072331155,1024.45143333,2.32807592779006,113.882942327006,0,4.36672108892
2021-12-0906:10:00,-14.0666812227,86.7851091703,1024.4742,2.32017673184908,117.69351927999,0,4.07771050304
2021-12-0906:15:00,-13.9974672489,86.7372707424,1024.54203333,2.38784936404021,109.049508936276,0,4.29298569738
2021-12-0906:20:00,-14.0123093682,86.5798474946,1024.5232,2.59529772196274,100.661018310155,0,3.97639765483
2021-12-0906:25:00,-13.9494104803,86.7831004367,1024.47215947,2.60924545813804,105.873442472078,0,4.33563236551
2021-12-0906:30:00,-13.8624672489,86.8334061135,1024.51183333,2.48607187158667,112.663402552743,0,4.3909657955
2021-12-0906:35:00,-13.7810675381,86.764379085,1024.53736667,2.37415893133758,104.687857532081,0,4.33840156729
2021-12-0906:40:00,-13.6043231441,86.7598034934,1024.58963333,3.09713250861224,103.584939761922,0,4.2903492083
2021-12-0906:45:00,-13.5594104803,86.3601528384,1024.63976667,2.84999463754369,96.8963344103324,0,4.19557623417
2021-12-0906:50:00,-13.6327510917,86.0810262009,1024.72753333,2.65901150274611,93.2506091819561,0,4.26748740435
2021-12-0906:55:00,-13.6297816594,86.0981004367,1024.72473333,2.33575624514548,85.0090179998488,0,4.14656069287
2021-12-0907:00:00,-13.7372331155,85.9193246187,1024.8205,2.37207531799395,101.309261392686,0,4.20480534838
2021-12-0907:05:00,-13.8129039301,85.9483842795,1024.83106667,2.51895554714096,98.175083227342,0,3.97583797519
